alopecia dithranol	d-t	0.473814	0.243571	0.127205	-0.0752598	0.259677	-0.11904	-0.0327873	0.154863	-0.373212	-0.1631	0.161496	0.36738	0.0643909	-0.212949	0.439983	-0.188292	0.272662	0.0360353	-0.209087	0.21675	-0.0438674	-0.0397821	-0.362013	0.100228	0.240412	-0.263489	0.0204639	0.203401	-0.352896	-0.12454	0.169868	-0.0781852	0.0623617	0.0970955	0.305859	-0.151633	-0.0133237	0.132954	-0.168295	-0.59826	0.00295566	0.282335	0.275979	-0.0651957	0.555559	-0.389637	0.0339231	0.541397	-0.173677	0.25249	-0.262367	0.0540143	0.158466	0.099847	-0.133479	-0.0482219	-0.251975	0.255671	-0.0803056	0.0183655	-0.242126	0.407636	-0.12945	0.013741	0.54982	0.0964362	-0.261662	-0.026163	-0.181093	0.665263	-0.205267	0.25231	0.359247	0.107638	0.229663	0.281773	0.352807	0.369586	0.062017	-0.0166164	0.0397096	-0.162472	0.100761	0.0572383	0.175924	0.011668	-0.225896	-0.0156018	-0.240521	0.369034	0.234536	0.0873896	0.251789	0.141002	0.464701	0.669271	0.134904	-0.231186	-0.0553194	-0.494873	
alopecia finasteride	d-t	0.262976	0.126297	-0.34611	-0.218082	0.294847	0.0877919	0.120216	0.348257	-0.375958	-0.10195	-0.0291499	0.486305	-0.0572811	0.0544083	0.227433	-0.138655	0.114082	0.190863	0.085455	0.144511	-0.379561	0.00260518	-0.595915	-0.0540935	0.115713	-0.123055	0.0508453	0.0737675	0.0670001	-0.174404	0.0930868	0.124823	-0.0406407	-0.198295	-0.0279439	-0.469815	-0.139778	-0.0706202	0.133517	-0.397923	0.075123	0.334775	0.0341162	-0.315406	0.450469	-0.213301	0.254237	-0.0370597	0.0568189	0.136281	-0.339988	-0.132487	0.148383	0.0124735	-0.0538764	-0.0948168	0.0264491	0.345516	-0.423224	0.0569128	-0.260048	0.236098	0.137741	-0.210766	0.14508	0.321482	-0.414002	-0.0735966	-0.114262	0.279098	-0.267314	-0.0399819	0.130555	0.0470556	0.213621	0.589723	0.221335	0.121522	0.140112	-0.222439	0.0594257	-0.129592	0.236475	-0.122811	0.231757	0.16507	-0.172047	0.0232902	-0.131781	0.0739078	0.173129	-0.0185117	0.000508279	0.134268	0.263316	0.253888	-0.0351426	-0.215211	-0.293776	-0.127865	
alopecia corticosteroid	d-t	0.361627	-0.109763	-0.0214122	-0.503846	0.160467	0.0730827	0.139511	0.238626	-0.322156	0.179144	-0.0676971	0.444957	-0.0648966	-0.0772043	0.259245	-0.284594	0.0901186	0.447921	-0.17728	-0.0780288	-0.211409	-0.303779	-0.273818	0.200889	0.236892	-0.100469	-0.363334	0.182798	0.16939	-0.139198	0.0895327	-0.00254436	-0.104386	-0.390917	0.0411858	0.0114723	-0.169399	0.312561	0.0130825	-0.063833	0.128066	0.317481	-0.0603531	-0.287136	0.382311	-0.239155	0.0363485	-0.119873	0.028866	0.203861	-0.261589	0.0490171	0.0646018	-0.0102937	-0.0401578	-0.21523	0.0405124	0.185681	-0.245409	0.00554752	-0.46778	0.0260303	-0.105489	-0.233298	0.169231	0.17872	-0.202429	0.0384159	-0.015783	0.488756	-0.250158	-0.130999	0.436295	0.204642	0.048876	0.129379	0.191404	0.27829	0.181812	0.296592	-0.0397029	0.102999	0.0683012	-0.0656081	0.184481	0.111969	-0.0394632	0.0374853	-0.137393	0.115992	0.0701185	0.039929	0.149559	-0.122344	0.239066	0.369133	0.274024	-0.173642	-0.308995	-0.0234614	
bursitis rest	d-t	0.578574	0.135693	0.0470374	0.169763	0.406025	-0.269754	-0.582885	-0.112823	-0.23322	-0.629582	0.00886171	-0.50697	-0.058739	-0.130537	0.30489	-0.0934211	-0.00297675	-0.00273973	-0.582547	0.205976	0.36357	0.201946	0.19698	0.191492	-0.272455	0.027256	0.28198	-0.0775657	0.0699533	0.134506	0.22745	-0.618417	0.179544	0.121113	-0.202177	0.317153	0.318285	0.264332	-0.0577524	-0.924463	-0.0496297	0.170825	0.347077	-0.173319	0.708086	0.199211	-0.339866	0.913403	-0.08934	0.144568	0.168645	0.367619	0.196652	-0.106966	-0.426809	0.173387	-0.166107	0.219403	-0.306994	-0.0229612	0.0982798	0.0746157	0.0683726	-0.275617	0.946257	0.147244	-0.15377	-0.170317	-0.0109004	-0.268712	-0.0804476	0.727321	0.331723	0.604613	-0.440979	-0.304556	0.165816	-0.282295	-0.134237	-0.0549775	0.296829	0.272013	0.313209	-0.13157	-0.135424	0.063976	-0.054426	-0.105001	0.0672773	0.275637	0.320254	-0.27049	0.583693	-0.165763	0.36971	0.110907	0.388128	-0.210641	-0.0149913	0.0834935	
cancer surgery	d-t	0.0595976	0.00515847	0.248331	0.0879144	0.139124	-0.0127142	0.116245	-0.0216713	0.054203	-0.00548809	-0.0609184	-0.056577	0.00787991	-0.193426	0.243594	0.0773348	-0.169816	0.0210417	-0.142011	0.150509	-0.150697	0.0513257	0.0127333	0.135525	0.0516041	-0.0010291	-0.114473	0.165486	-0.243296	0.0908021	0.0290432	0.0606215	-0.0980113	-0.012971	-0.124076	0.145745	-0.030179	0.0786531	-0.146141	-0.0176861	0.101713	-0.0774469	0.0456235	0.0726406	-0.0231428	0.115385	0.0258996	0.0371482	-0.0777975	-0.137931	0.0863246	-0.032092	-0.126265	0.0605109	0.0985213	-0.0891374	-0.0936521	0.0265916	-0.243857	-0.0891168	0.0916162	-0.121658	0.134517	0.17704	-0.11276	-0.110432	-0.129522	0.085433	-0.0141091	0.0738946	0.0599595	-0.162919	0.100118	0.0949405	0.0305215	0.0467842	-0.0441106	0.175394	-0.0676486	0.0118304	-0.0110391	0.182479	-0.097143	0.0832425	0.0855876	-0.0455658	0.0203575	-0.234621	-0.0613154	-0.14222	0.1475	-0.054	0.00489457	0.154744	0.127005	0.126033	-0.107996	-0.0842606	0.261391	-0.0652376	
cancer chemotherapy	d-t	0.159938	-0.0538842	0.0366663	-0.150676	0.0927722	0.18188	0.223104	0.0832913	0.0202527	-0.0881713	0.00245466	0.121582	-0.00290053	0.00807184	-0.0317941	0.181466	-0.11151	-0.0142843	0.00831862	0.124531	-0.293981	0.110065	-0.187831	0.0592619	0.0173069	0.124878	-0.241849	0.141512	-0.0768952	-0.0706508	-0.0556571	0.0929066	-0.133977	-0.152287	-0.0816859	0.0823175	0.148407	0.0957124	0.0201836	-0.0446273	0.112321	0.0925458	0.00329901	0.0221009	-0.0837123	0.18768	-0.0128062	-0.0315786	-0.0965937	0.0141745	0.0393574	0.157049	-0.0376612	-0.062171	0.114349	-0.0786951	0.0139703	0.158634	-0.192493	-0.0173516	-0.0161663	-0.12762	0.166096	0.0887384	-0.284873	-0.00217912	-0.254656	0.12858	-0.0439065	-0.134989	0.0912054	-0.148708	-0.0597868	0.0362531	0.077406	0.00442575	-0.0550898	0.131449	-0.0532337	0.141315	-0.197788	0.110647	-0.00871568	-0.0657998	-0.092979	-0.0809646	0.0396715	-0.216652	0.0337109	-0.0871009	-0.0729551	0.102623	0.0325075	0.0659272	0.0454773	0.133482	0.0181681	-0.0615754	0.17666	0.105812	
dehydration rehydration	d-t	-0.121633	0.242113	0.186848	0.098508	-0.229843	0.23303	0.0232041	0.489217	-0.188743	0.00665836	0.0165003	0.134618	0.0521936	0.123901	-0.0738111	0.18313	-0.377463	-0.268156	0.409131	0.226532	-0.0812306	0.0570381	0.00135636	-0.0839979	-0.12205	0.278405	0.36853	-0.0100537	0.387024	-0.00518462	-0.0250009	0.294783	-0.120607	-0.153592	0.0885834	-0.164852	-0.143137	0.240825	0.0468047	0.0836298	-0.138411	0.178972	0.0388858	0.0453789	0.281128	0.268219	-0.0380098	-0.24262	-0.055175	-0.341822	0.340863	-0.371736	-0.0668833	-0.0279447	0.0362352	0.0923972	-0.0827432	0.255634	-0.0713652	-0.0204003	0.0285732	0.0751475	0.208153	0.314389	-0.514395	-0.0242663	0.105935	0.176354	-0.194947	-0.0713201	-0.0455051	-0.302898	0.00409332	0.0465901	0.222671	-0.135455	-0.152447	-0.248238	-0.493585	0.346091	0.0300429	0.0849576	0.367821	-0.177879	0.171235	0.05303	-0.121997	-0.0890945	0.0371896	0.0797124	-0.244208	0.0536503	-0.0960318	-0.118826	0.304198	0.0812018	-0.0655541	0.101928	-0.241463	-0.0544362	
diarrhea ginger	d-t	-0.0802185	-0.132602	0.11018	0.0391748	-0.0137468	0.0631383	-0.0609285	0.267362	-0.323812	-0.160019	0.266215	-0.418683	0.239854	-0.327338	0.23341	0.269406	0.578787	-0.399377	-0.275327	-0.00417021	0.619684	0.0857348	-0.183351	0.231804	-0.205949	-0.38255	0.193828	0.280313	0.149228	-0.0197494	-0.0492401	-0.159384	0.266998	0.209278	0.0674059	0.0198071	0.301644	0.23129	-0.191485	-0.0973132	-0.0128328	-0.06031	0.186566	0.0271496	0.232341	-0.11874	-0.203013	0.308569	-0.197651	-0.272501	0.39495	-0.071543	0.277517	0.0982845	-0.0461807	0.239205	-0.239135	-0.0954771	-0.192201	0.33619	0.0111041	0.201447	-0.0399746	0.0780208	0.423368	-0.127698	0.0517052	0.0379972	-0.207788	0.264369	-0.0494599	0.390414	0.0477812	0.280703	-0.0220667	-0.266322	0.358419	-0.00864866	0.0955916	0.00358779	-0.202061	-0.283323	-0.31001	-0.0175243	0.100881	-0.2914	0.330283	0.00337701	-0.021253	-0.13259	-0.148513	-0.265699	0.412947	0.180806	0.138085	0.0962324	-0.0089726	-0.0654108	-0.343144	-0.288809	
diarrhea codeine	d-t	0.12557	0.217453	0.118566	-0.00822559	0.0611127	0.155523	0.120596	0.4151	0.042548	-0.199287	0.584657	0.00879975	0.131622	-0.0252927	-0.118122	-0.0374057	-0.16862	-0.258403	0.0352103	0.191261	0.228194	0.0570464	-0.601018	0.17651	-0.378609	-0.0589983	0.0128485	-0.0068315	0.355905	-0.250505	-0.153539	0.202926	0.133447	0.0776565	-0.269686	-0.313059	-0.0480511	0.0827976	-0.266676	-0.166031	0.233072	0.0694554	-0.0595139	-0.0295381	0.281681	-0.00634599	-0.0777663	0.126623	0.371183	-0.0524994	0.355899	-0.229433	0.152686	0.380421	0.0814966	0.205551	0.0097129	0.0706378	-0.33615	0.364876	-0.0627763	0.142949	-0.426425	0.305115	0.165275	-0.0559896	0.047167	0.0625511	-0.256261	0.0962373	-0.0586622	0.0358769	-0.000783354	0.0401497	-0.307067	-0.194908	0.0678835	0.131786	-0.0102291	-0.0119303	-0.246526	0.0317353	0.0698968	0.0314152	0.287009	-0.350647	-0.0303235	-0.0183932	-0.0575965	-0.188016	-0.186486	-0.134336	-0.0868226	0.19354	0.086166	0.130399	0.0777505	0.26302	-0.134306	0.0804021	
diverticulitis metronidazole	d-t	0.0354612	-0.122043	-0.209382	-0.0486647	0.0812749	0.0427488	-0.286454	-0.10741	-0.140913	0.0971105	0.0455614	0.156632	-0.344352	-0.181574	-0.152105	0.0429307	-0.0173469	-0.0198942	0.379343	-0.0414099	-0.146085	-0.0845861	-0.385156	-0.231943	0.0264296	-0.160943	-0.0535673	0.104296	0.276063	0.223092	-0.162883	-0.0137535	-0.0452925	-0.0281758	-0.030256	-0.229995	0.24238	0.238315	-0.0403275	0.149622	0.208559	-0.0408607	0.10489	0.117364	-0.000700116	-0.0132601	-0.325919	0.0663312	0.231479	-0.110524	0.0505574	0.227604	0.157655	-0.0151848	0.00469664	-0.130498	0.143466	0.118424	-0.0741579	0.26924	-0.00519057	0.130094	-0.122785	-0.137561	0.193314	0.283104	-0.0109294	-0.0384014	-0.031794	0.161503	-0.203596	-0.073236	0.0725547	0.133393	-0.29952	-0.165738	-0.0855079	-0.118289	-0.284277	0.299455	-0.194331	0.208928	-0.155381	0.0152717	0.0555886	0.0899563	0.0142115	-0.0661852	0.0161441	0.00636947	-0.296512	-0.0761205	0.113288	-0.0594922	0.185069	0.118789	0.132419	-0.424803	-0.342515	-0.043134	
diverticulitis moxifloxacin	d-t	0.0668647	-0.0293303	-0.00224736	-0.0446131	0.145272	0.282924	0.185138	0.129422	-0.0924973	-0.263008	0.352371	0.30539	-0.525078	0.113327	-0.219124	-0.337413	-0.0300097	-0.179039	0.299371	-0.106281	-0.149454	0.331508	-0.753005	-0.314149	0.0907519	-0.226337	0.130565	0.0379957	0.192409	0.132428	0.0483152	0.104109	-0.166368	0.148219	0.162334	-0.504327	0.273235	-0.0565654	0.191794	0.129679	-0.0697762	-0.0768145	-0.113928	-0.0489464	0.0206634	-0.0697568	-0.56366	-0.0223123	-0.107295	-0.247847	-0.307131	0.246074	0.386668	-0.0978919	0.295581	0.134562	-0.061213	0.189528	-0.0593489	0.273771	-0.259738	0.436143	-0.107859	0.255613	0.189511	0.0527242	-0.142997	0.196767	-0.196144	0.319544	0.141202	-0.0625444	-0.0974045	-0.0750199	-0.073732	-0.0630691	-0.0143057	0.00108214	0.210795	0.182806	-0.0409812	0.0887811	-0.136184	0.234155	-0.0189066	0.20173	0.129208	-0.278848	-0.18733	0.206727	-0.0676387	0.153992	0.108296	-0.0716067	0.281219	-0.0257151	0.204866	0.0143082	-0.348892	0.400264	
eczema antibiotic	d-t	0.102546	0.263015	-0.133298	0.317618	-0.163041	-0.0858996	-0.115602	-0.0246832	-0.313202	0.0172221	-0.127804	0.308775	0.018237	-0.215244	-0.150318	0.430484	-0.313839	0.139349	0.189208	0.169099	-0.113011	0.139628	-0.0552723	-0.182557	-0.032236	0.0790339	0.0682022	0.228323	0.227863	0.176689	0.118409	-0.0510357	0.0960583	-0.118947	0.0365807	0.3644	0.281805	-0.155618	-0.263344	-0.00852805	-0.0108137	-0.0850028	0.366586	0.160075	-0.228939	-0.0847479	-0.0185016	0.42722	-0.148496	-0.119032	-0.177321	0.215483	0.0350494	-0.0931505	0.06885	-0.0158712	0.0305716	0.356375	-0.456544	-0.00946366	-0.0596616	-0.0260227	-0.161208	-0.221713	0.527314	-0.165465	0.0269814	-0.269009	0.13799	0.402454	-0.381533	0.00487298	0.367492	0.284063	-0.407596	-0.270348	0.217998	0.0211618	-0.0650642	0.450878	0.152872	-0.347099	0.236602	0.243734	-0.122026	-0.0369202	-0.0544163	-0.189689	0.319595	0.160207	-0.293835	-0.0238867	0.0930064	-0.383418	0.14151	0.0268218	0.245204	0.0365818	-0.0207506	0.00253054	
eczema corticosteroid	d-t	0.0487584	0.178918	0.0575566	-0.0959356	0.0915656	-0.0434972	0.046382	0.101435	-0.357118	0.228458	-0.109398	0.272752	-0.0323463	-0.25266	-0.14537	-0.0884682	-0.364918	0.307091	-0.0952149	-0.0573236	-0.16571	-0.00501128	-0.0866511	0.202445	0.0403651	0.132562	-0.140952	0.080445	0.332807	-0.0688102	-0.0118645	0.115941	0.241274	-0.32071	-0.0759381	0.40112	0.0361945	-0.384622	-0.427375	0.0884176	0.162101	-0.20733	0.0261961	0.0422641	0.0111452	-0.146329	-0.0376928	0.126318	-0.108927	0.00845657	-0.42461	0.0842144	-0.047551	0.0619108	-0.14484	-0.0509392	0.169656	0.192671	-0.419832	0.0541178	-0.0845349	-0.129492	-0.380693	-0.337727	0.529622	-0.157602	0.0222062	-0.0257473	0.0242518	0.426964	-0.323545	0.0318195	0.572798	0.303878	-0.190526	-0.320252	0.249941	0.0697264	0.152317	0.59324	0.205637	-0.14391	0.207918	0.0864459	0.167659	-0.0534109	-0.130745	-0.0428588	0.304744	-0.0578585	-0.244451	-0.13263	0.15163	-0.182312	0.0053646	-0.174839	0.387633	0.127658	-0.302401	0.204505	
